cqlsh> SELECT * FROM timur.task4 WHERE NAME = 'Ivan' ALLOW FILTERING;

 id | dept_name | name
----+-----------+------

(0 rows)

Tracing session: 386fcb40-1054-11eb-a2f3-41899bc8b0fd

 activity                                                                                                                    | timestamp                  | source        | source_elapsed | client
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:08.663000 | 172.31.77.183 |            158 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:08.663000 | 172.31.77.183 |            195 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:08.663000 | 172.31.77.183 |            228 | 172.31.78.3
                   Executing seq scan across 3 sstables for (max(383624780025261060), max(448578241068781500)] [ReadStage-9] | 2020-10-17 08:39:08.663000 | 172.31.77.183 |            493 | 172.31.78.3
                                                                     Read 1786 live rows and 0 tombstone cells [ReadStage-6] | 2020-10-17 08:39:08.665000 |   172.31.78.3 |        1156565 | 172.31.78.3
                   Executing seq scan across 0 sstables for (max(777149772635630498), max(783923721475652764)] [ReadStage-7] | 2020-10-17 08:39:08.665000 |   172.31.78.3 |        1156641 | 172.31.78.3
                                                                     Read 1882 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 08:39:08.665000 |   172.31.78.3 |        1156781 | 172.31.78.3
                                                                      Read 345 live rows and 0 tombstone cells [ReadStage-7] | 2020-10-17 08:39:08.665000 |   172.31.78.3 |        1157274 | 172.31.78.3
                   Executing seq scan across 0 sstables for (max(535635035996537208), max(540197833920541376)] [ReadStage-5] | 2020-10-17 08:39:08.665000 |   172.31.78.3 |        1157374 | 172.31.78.3
                                                                      Read 253 live rows and 0 tombstone cells [ReadStage-5] | 2020-10-17 08:39:08.666000 |   172.31.78.3 |        1157865 | 172.31.78.3
                   Executing seq scan across 3 sstables for (max(454879398252737890), max(455853144134376875)] [ReadStage-1] | 2020-10-17 08:39:08.667000 | 172.31.77.183 |           4007 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:08.667000 |   172.31.78.3 |        1158929 | 172.31.78.3
                                                                     Read 3279 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 08:39:08.667000 |   172.31.75.9 |          20214 | 172.31.78.3
                   Executing seq scan across 3 sstables for (max(489262640266734855), max(530824036645229642)] [ReadStage-2] | 2020-10-17 08:39:08.667000 | 172.31.77.183 |           4017 | 172.31.78.3
                                                                     Read 1850 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 08:39:08.667000 |   172.31.78.3 |        1159273 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-3] | 2020-10-17 08:39:08.667000 |   172.31.75.9 |          20293 | 172.31.78.3
                                                                       Read 50 live rows and 0 tombstone cells [ReadStage-1] | 2020-10-17 08:39:08.667000 | 172.31.77.183 |           4378 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-4] | 2020-10-17 08:39:08.667000 |   172.31.78.3 |        1159351 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:08.667000 |   172.31.75.9 |          20381 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-1] | 2020-10-17 08:39:08.667000 | 172.31.77.183 |           4414 | 172.31.78.3
                   Executing seq scan across 3 sstables for (max(540197833920541376), max(553359878106508752)] [ReadStage-8] | 2020-10-17 08:39:08.668000 | 172.31.77.183 |           4773 | 172.31.78.3
                   Executing seq scan across 3 sstables for (max(642271908658239136), max(715561430935766826)] [ReadStage-3] | 2020-10-17 08:39:08.670000 | 172.31.77.183 |           6792 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:08.670000 |   172.31.78.3 |        1162267 | 172.31.78.3
                                                                      Read 676 live rows and 0 tombstone cells [ReadStage-8] | 2020-10-17 08:39:08.670000 | 172.31.77.183 |           7118 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:08.670000 |   172.31.78.3 |        1162306 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-8] | 2020-10-17 08:39:08.670000 | 172.31.77.183 |           7154 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-6] | 2020-10-17 08:39:08.670000 |   172.31.78.3 |        1162310 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:08.670000 | 172.31.77.183 |           7308 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:08.670000 |   172.31.78.3 |        1162346 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-6] | 2020-10-17 08:39:08.670000 |   172.31.78.3 |        1162352 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-6] | 2020-10-17 08:39:08.670000 |   172.31.78.3 |        1162380 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:08.671000 |   172.31.78.3 |        1163310 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-7] | 2020-10-17 08:39:08.671000 |   172.31.78.3 |        1163437 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:08.673000 |   172.31.78.3 |        1164809 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-7] | 2020-10-17 08:39:08.673000 |   172.31.78.3 |        1164949 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:08.673000 |   172.31.78.3 |        1165040 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-5] | 2020-10-17 08:39:08.673000 |   172.31.78.3 |        1165182 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:08.675000 | 172.31.77.183 |          11716 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:08.680000 |   172.31.78.3 |        1171741 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-3] | 2020-10-17 08:39:08.680000 |   172.31.78.3 |        1171848 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:08.694000 |   172.31.78.3 |        1186175 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-2] | 2020-10-17 08:39:08.694000 |   172.31.78.3 |        1186263 | 172.31.78.3
                                                                     Read 2301 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 08:39:08.696000 | 172.31.77.183 |          33097 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-2] | 2020-10-17 08:39:08.697000 | 172.31.77.183 |          34372 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:08.697000 | 172.31.77.183 |          34579 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:08.699000 |   172.31.75.9 |             56 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:08.699000 |   172.31.75.9 |            183 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:08.699000 |   172.31.75.9 |            224 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:08.699000 |   172.31.75.9 |            255 | 172.31.78.3
                   Executing seq scan across 3 sstables for (max(819563037949931192), max(835986439605183777)] [ReadStage-4] | 2020-10-17 08:39:08.699000 |   172.31.75.9 |            411 | 172.31.78.3
                                                                      Read 907 live rows and 0 tombstone cells [ReadStage-4] | 2020-10-17 08:39:08.702000 |   172.31.75.9 |           3487 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-4] | 2020-10-17 08:39:08.702000 |   172.31.75.9 |           3529 | 172.31.78.3
                   Executing seq scan across 3 sstables for (max(937542317844390824), max(960583631614447697)] [ReadStage-4] | 2020-10-17 08:39:08.703000 |   172.31.75.9 |           3611 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:08.703000 |   172.31.75.9 |           3614 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(1098935619680739527), max(1135206265320868250)] [ReadStage-2] | 2020-10-17 08:39:08.705000 |   172.31.75.9 |           5614 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:08.707000 |   172.31.78.3 |        1199340 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-3] | 2020-10-17 08:39:08.707000 |   172.31.78.3 |        1199411 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:08.709000 |   172.31.78.3 |        1200552 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-2] | 2020-10-17 08:39:08.709000 |   172.31.78.3 |        1200629 | 172.31.78.3
                                     Didn't get any response rows; new concurrent requests: 20 [Native-Transport-Requests-1] | 2020-10-17 08:39:08.709000 |   172.31.78.3 |        1200701 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:08.709000 |   172.31.78.3 |        1200759 | 172.31.78.3
